120.185380111947,233.50830669837,186.711282812256,176.384738533887,-40.7353361913388,-103.259016864236
118.540221694961,242.818999764385,187.59166947461,176.398583600346,-40.7310155729781,-103.257590335373
118.886632885664,242.878104711874,187.618314458529,176.398623381929,-40.7309794408588,-103.257728860669
120.531770355778,233.56743941275,186.738023761962,176.38480271267,-40.7352762542272,-103.259157995131
120.841386806602,233.617191737703,186.797206699142,176.38483342577,-40.7352174658219,-103.259318476832
119.196269125023,242.927828574485,187.677413196257,176.398633274908,-40.7309422340423,-103.257886263329
119.611959696643,242.998752392132,187.709384593301,176.398680135719,-40.7308989999442,-103.258052730821
121.257052252284,233.688148714564,186.829292027479,176.384909263097,-40.7351459154976,-103.259488031522
121.726554129572,233.79621351787,186.547998573783,176.385229524911,-40.7351132907073,-103.259372883225
120.081480701096,243.106813150952,187.427952898605,176.39895995255,-40.7308946502214,-103.257940955324
120.206723116732,243.159241578352,187.08476118431,176.399225956093,-40.7309308421204,-103.257658418581
121.851799262411,233.848615090574,186.204852268876,176.385512932078,-40.7351449220113,-103.259083693235
121.977040644381,233.90101690902,185.861706033091,176.385795556968,-40.735176381433,-103.258795129199
120.331961825092,243.21167009678,186.741569727159,176.399491230398,-40.7309668795717,-103.257376499803
120.457196808991,243.264098711184,186.398378561727,176.399755776844,-40.7310027627935,-103.257095199957
122.102278287182,233.953418987072,185.518559902137,176.386077400551,-40.7352076687165,-103.258507195849
122.227512202823,234.005821298643,185.175413881396,176.386358464002,-40.735238784148,-103.258219894979
120.582428081406,243.316527396516,186.055187692364,176.400019597793,-40.7310384914517,-103.256814522118
120.707655655348,243.368956167746,185.71199715354,176.400282694733,-40.7310740657691,-103.256534467142
122.352742373426,234.058223847645,184.832268006214,176.386638749985,-40.7352697275474,-103.257933229337
122.477968821193,234.110626638015,184.489122301928,176.386918259797,-40.7353004991927,-103.25764720062
120.832879514044,243.421384999887,185.368806979307,176.400545069986,-40.7311094854202,-103.256255038112
120.958099680891,243.473813897935,185.025617173853,176.400806725137,-40.7311447506455,-103.255976235739
122.603191528546,234.163029643731,184.145976803496,176.387196996045,-40.7353310989326,-103.257361811556
122.728410508112,234.215432878744,183.802831516034,176.387474960146,-40.7353615270553,-103.257077063701
121.083316139401,243.526242866912,184.682427771156,176.401067662527,-40.7311798611207,-103.255698063094
121.208528903191,243.578671881892,184.339238794978,176.40132788378,-40.7312148171037,-103.255420520784
122.853625772514,234.26783631707,183.459686474343,176.38775215469,-40.7353917834212,-103.256792959771
122.978837304683,234.320239962723,183.11654170317,176.388028581158,-40.7354218683324,-103.256509501214
121.333737985954,243.631100957922,183.996050279182,176.40158739122,-40.7312496182784,-103.255143611883
121.70489981588,243.705296388027,183.901135613073,176.401711299761,-40.7312274353201,-103.255183832199
123.349979429228,234.39445260122,183.021729963623,176.388180304227,-40.7353763578361,-103.256550272103
123.721119114834,234.468664056047,182.926918411625,176.388331290187,-40.7353309581696,-103.25659157017
122.076059256764,243.779490660504,183.806221671931,176.401834621294,-40.7312052518273,-103.255224571619
122.447216310872,243.853683791992,183.711308461144,176.40195736516,-40.7311830675566,-103.255265819098
124.092256373579,234.542874324302,182.832107065434,176.388481537219,-40.7352856674263,-103.256633399581
124.463391187797,234.617083403014,182.737295903202,176.388631054189,-40.7352404843147,-103.256675750643
122.818370980275,243.927875769111,183.61639595593,176.402079525345,-40.731160881526,-103.255307582479
123.189523266901,244.002066588439,183.521484171621,176.402201111281,-40.7311386935164,-103.255349850517
124.834523569293,234.691291289186,182.64248493318,176.388779837378,-40.7351954069267,-103.256718629547
125.205653519908,234.765497979777,182.547674163582,176.388927895723,-40.7351504339996,-103.256762026452
123.560673172525,244.076256246498,183.426573083541,176.402322116684,-40.7311165025345,-103.255392631402
123.931820708798,244.150444739772,183.331662697092,176.402442551127,-40.7310943083808,-103.255435913655
125.576781041315,234.839703471683,182.452863572618,176.389075225242,-40.735105563645,-103.256805947839
125.94790613502,234.913907761778,182.358053178502,176.389221834965,-40.7350607946344,-103.256850383679
124.302965857132,244.224632064717,183.236753017611,176.40256240802,-40.7310721100492,-103.255479705846
124.674108629022,244.298818217711,183.141844020539,176.402681697097,-40.7310499073642,-103.255523996232
126.319028802397,234.988110836879,182.263242959391,176.389367720614,-40.7350161250955,-103.256895340786
126.69014904471,235.062312713743,182.168432923592,176.389512891355,-40.7349715538283,-103.256940808913
125.045249025523,244.373003195115,183.04693571131,176.402800411467,-40.7310276993097,-103.255568793758
125.416387047744,244.44718699324,182.952028095402,176.402918561,-40.7310054857247,-103.255614086456
127.061266872873,235.136513379115,182.0736230793,176.389657342605,-40.7349270789647,-103.256986795244
127.310860723356,235.214801107492,181.687196136319,176.389983176983,-40.7349431319402,-103.256717141297
125.665985838176,244.525494809425,182.565526262188,176.403219317401,-40.7310332542672,-103.255350497793
125.691500786454,244.567133122725,182.144132464322,176.403511616066,-40.7310864780186,-103.254975648779
127.33638543329,235.256400349436,181.265820922209,176.390286838611,-40.7349989068267,-103.25633392835
127.316638023684,235.274755791181,181.017341945454,176.390458407566,-40.7350371303494,-103.256095366831
125.67174544151,244.585513977911,181.895651484129,176.403678742131,-40.7311210537983,-103.254742284059
125.586965915861,244.59901814658,181.571601729225,176.403888078527,-40.7311716285488,-103.254416744196
127.231872514659,235.288222763231,180.693279595117,176.390669727708,-40.7350961110183,-103.25576258504
