113.773002783777,241.987767568976,190.321462280879,176.396138724307,-40.7309599879324,-103.258666714936
117.964944807973,240.689179507766,186.760629491477,176.395811476083,-40.7320802902655,-103.256978928681
117.92575564301,240.376384900311,186.812959962973,176.39529829316,-40.7322091770115,-103.257069352446
117.920472867258,240.333544202596,186.820053910006,176.395228041896,-40.7322269241773,-103.25708171313
117.92004876026,240.330105811569,186.820623368669,176.395222407441,-40.7322283488399,-103.257082704838
117.91977023358,240.325609298418,186.821128549364,176.395215146557,-40.7322302483634,-103.257083876317
117.919606086648,240.322956409038,186.821426447313,176.395210871368,-40.7322313684056,-103.257084563541
117.902283322702,240.081564815765,186.850603694751,176.39482037695,-40.7323333303279,-103.257148549304
117.898134847791,239.964677885196,186.861054475712,176.394633158444,-40.7323834557789,-103.257177601721
117.898054284876,239.85903377804,186.867317529885,176.394465559858,-40.7324293401389,-103.257202183506
117.898052024261,239.856310938983,186.867479117428,176.394461241362,-40.7324305242067,-103.257202816816
117.898528709368,239.710145295503,186.875634733475,176.394229663562,-40.7324942751403,-103.257236583365
117.898540593821,239.709779341082,186.875645876434,176.394229089478,-40.7324944363639,-103.257236662015
117.902022698336,239.59974664801,186.879076339509,176.394056174022,-40.732542958798,-103.25726064704
117.917935255848,239.400785965416,186.876938203703,176.393747860982,-40.7326321883694,-103.257299586707
117.93632776144,239.218002791406,186.8717013636,176.393466464665,-40.7327149641811,-103.257333632989
117.969745778489,238.970229366647,186.85724310849,176.393089096324,-40.7328287122673,-103.257375875294
117.99631532169,238.809641354864,186.84361389033,176.392846924921,-40.7329033330644,-103.25740098707
118.070768364616,238.459892040106,186.799546067652,176.392327631534,-40.7330686375884,-103.257447997189
118.073552195885,238.444704252422,186.79802227728,176.392304903076,-40.7330757863488,-103.257450246714
118.073566203342,238.444627117582,186.798014659116,176.392304786424,-40.7330758225824,-103.25745025964
118.164866765473,237.995750457858,186.745155443145,176.39163794967,-40.7332890821434,-103.257512613732
118.169702932001,237.966498112052,186.742677074868,176.391594044747,-40.7333029096831,-103.257517194522
118.182097871477,237.875678619538,186.737255287444,176.391456564815,-40.7333455816084,-103.257532649432
118.211070861029,237.70731488221,186.722004958404,176.391204611332,-40.7334255841338,-103.257558511494
118.225321235839,237.550958576212,186.718821594027,176.39096497495,-40.7334986406951,-103.257588435781
118.231845746355,237.485059210577,186.717030472212,176.390864262546,-40.7335295607464,-103.257600804974
118.236381940305,237.398095709485,186.71820074915,176.390729502659,-40.7335699569331,-103.257619039036
118.257158301889,237.020482808259,186.722348932897,176.390145268417,-40.733746335958,-103.257697788954
118.260884857418,236.903718493322,186.725972641714,176.38996348983,-40.7338008473727,-103.257723422558
118.287984437577,236.453675477564,186.728896188715,176.389269484197,-40.7340136157338,-103.257816365224
118.290318820868,236.418372227034,186.728944898539,176.389215189107,-40.7340304110132,-103.257823562465
118.290577010955,236.414467339554,186.728950301318,176.389209181447,-40.7340322693973,-103.257824361323
118.290836893122,236.412685380879,186.728829549663,176.389206508436,-40.7340331333596,-103.257824658272
118.291159547588,236.410019170608,186.728706283971,176.389202477808,-40.7340344187191,-103.257825133364
118.291435629938,236.407740978113,186.728600617799,176.389199033901,-40.7340355171103,-103.257825539229
118.340296497546,236.030251138966,186.708394507059,176.38863036857,-40.7342185043927,-103.257891358971
118.349251256555,235.978171320379,186.703687138438,176.388553059847,-40.7342440925985,-103.257899400088
118.374229684706,235.857239766284,186.689126920607,176.388375632221,-40.7343040545774,-103.257916128651
